#{"t_start": 1681559596.905639, "env_id": "sokoban-turtle-v0"}
r,l,t
9.0,13,1.562445
-10.0,10,1.886775
5.0,8,2.217118
-3.0,8,2.326799
5.0,9,2.927208
-10.0,21,3.107625
3.0,16,3.258769
1.0,15,3.40975
2.0,13,3.525315
-2.0,5,3.565645
-1.0,10,3.657327
-5.0,10,3.755701
-9.0,11,3.816477
14.0,21,3.973211
4.0,12,4.041861
9.0,10,4.154731
-4.0,11,4.368494
0.0,10,4.437144
-4.0,15,4.555707
-2.0,10,4.613344
0.0,10,4.687549
0.0,7,4.766097
-3.0,9,4.853583
2.0,8,5.303764
4.0,16,5.780205
-2.0,7,5.836601
0.0,12,6.006708
-1.0,12,6.185664
12.0,17,6.426804
2.0,5,6.487476
-13.0,21,6.731776
-10.0,9,6.810225
5.0,13,6.956198
-4.0,16,7.16741
2.0,12,7.365752
-8.0,12,7.503495
-4.0,8,7.6357
-2.0,12,7.774938
7.0,8,7.866585
0.0,8,7.978713
4.0,7,12.740327
2.0,7,12.830067
3.0,6,12.879952
-4.0,6,12.945352
-2.0,15,13.127446
-10.0,12,14.482403
-4.0,13,14.610182
2.0,11,14.736942
-8.0,19,14.994216
-4.0,13,15.143045
3.0,15,15.286896
-8.0,9,15.379399
-3.0,10,15.549537
3.0,12,15.766934
-5.0,8,15.926427
1.0,11,16.060776
-2.0,7,16.165962
5.0,9,16.276984
3.0,7,16.401606
-4.0,13,16.676195
-9.0,9,16.998604
0.0,8,17.100606
-7.0,14,18.153236
-4.0,7,18.242841
-2.0,14,18.461659
2.0,9,18.629541
-11.0,15,18.845789
-5.0,5,18.897186
3.0,22,19.223202
-4.0,7,19.310707
-2.0,10,19.468681
0.0,5,19.524163
5.0,14,22.97589
-2.0,9,23.16906
5.0,16,28.468841
-5.0,10,28.647376
15.0,8,28.79694
-7.0,15,29.040933
-5.0,7,29.213735
-7.0,11,29.386831
-10.0,9,29.561942
-8.0,10,29.754464
10.0,10,29.903099
9.0,11,30.247256
1.0,13,30.448195
5.0,18,30.750662
0.0,12,30.909071
9.0,8,31.002438
-5.0,8,31.094615
0.0,8,31.44865
-5.0,11,31.646519
-10.0,11,32.151853
-10.0,27,32.566586
-12.0,17,32.807813
4.0,15,33.405955
1.0,8,33.520111
0.0,8,33.613606
-9.0,15,34.121089
-6.0,12,34.656447
-4.0,7,34.772958
0.0,16,34.957215
-2.0,11,35.105867
2.0,16,35.294637
5.0,8,35.408567
-5.0,8,35.495934
1.0,8,35.61377
5.0,9,35.733667
-1.0,10,35.987456
-8.0,8,36.099955
-4.0,12,36.331397
-5.0,12,36.478433
-4.0,9,36.619499
3.0,12,36.781967
4.0,13,37.004548
2.0,15,37.2447
-8.0,10,57.737279
-5.0,8,57.874655
5.0,11,58.031978
-9.0,15,58.205024
2.0,12,58.325917
9.0,14,58.553487
2.0,12,58.740202
-10.0,12,58.913974
