#{"t_start": 1675347725.7211914, "env_id": "pushing-turtle-v0"}
r,l,t
-8.0,41,2.807686
-3.0,39,3.28669
6.0,34,3.658232
-13.0,57,4.297879
-6.0,45,4.760645
4.0,40,5.176822
15.0,50,5.701139
4.0,31,6.001978
-6.0,39,6.377801
1.0,27,6.643623
-2.0,42,7.103057
10.0,38,7.479118
0.0,30,7.770144
2.0,38,8.195766
-7.0,50,8.712852
15.0,47,9.221016
10.0,38,9.638268
8.0,41,10.083065
-14.0,46,10.553447
-8.0,35,10.922684
-12.0,36,11.304513
9.0,37,11.676169
-8.0,40,12.092872
-3.0,40,12.504342
0.0,34,12.847432
0.0,41,16.480819
-22.0,37,16.863025
2.0,35,17.205553
2.0,32,17.519639
-7.0,40,17.942081
-11.0,33,18.274009
-3.0,47,18.765044
0.0,38,19.152946
-10.0,34,19.524547
-2.0,30,19.872787
7.0,44,20.35879
2.0,43,20.856477
-5.0,30,21.152819
-16.0,32,21.491204
5.0,39,21.886738
-13.0,31,22.194928
-4.0,34,22.571524
0.0,34,22.919234
12.0,47,23.381058
-12.0,44,23.833051
-18.0,46,24.286626
2.0,44,24.733437
7.0,46,25.20547
-2.0,30,25.500209
-13.0,44,25.940107
-5.0,51,29.736018
-10.0,40,30.141228
2.0,28,208.248167
-5.0,54,208.801257
-16.0,34,209.145621
4.0,39,209.5336
5.0,35,209.885727
0.0,23,210.131237
7.0,46,210.617658
3.0,32,210.956267
4.0,53,211.534278
-4.0,45,212.014675
-6.0,47,212.516172
5.0,48,213.073318
-8.0,36,213.464617
-10.0,37,213.849423
9.0,36,214.226792
-4.0,33,214.57355
1.0,36,214.951929
7.0,58,215.560106
8.0,36,215.929642
-4.0,43,216.407713
-7.0,30,216.742451
-5.0,36,217.12811
-4.0,33,217.486534
6.0,51,218.023919
12.0,46,221.951488
5.0,47,222.460915
3.0,41,222.917134
2.0,45,223.439901
-2.0,49,223.967899
-13.0,42,224.485746
-3.0,51,225.052098
-6.0,35,225.425473
-2.0,51,225.973593
9.0,42,226.434895
13.0,32,226.786896
-9.0,39,227.200511
-1.0,44,227.695921
-17.0,49,228.22398
-12.0,36,228.603479
15.0,45,229.081117
8.0,46,229.549966
-3.0,42,229.991784
1.0,46,230.49076
3.0,51,231.026465
0.0,38,231.434407
0.0,44,231.909727
14.0,34,232.267326
6.0,44,236.079719
-11.0,36,236.504256
3.0,45,423.630279
18.0,37,424.128215
22.0,41,424.628424
0.0,37,425.090487
-1.0,54,425.730343
5.0,39,426.182522
5.0,32,426.570358
5.0,36,426.989633
4.0,51,427.626181
14.0,48,428.261944
6.0,34,428.680399
3.0,48,429.229524
-8.0,38,429.678241
0.0,34,430.050456
-13.0,40,430.566421
8.0,38,431.024336
7.0,52,431.675447
8.0,42,432.16229
0.0,41,432.693283
1.0,42,433.216882
4.0,37,433.648743
5.0,38,434.072933
-3.0,26,434.379252
2.0,42,438.188696
5.0,28,438.532818
-5.0,40,439.017414
-8.0,32,439.403146
7.0,48,439.929613
1.0,29,440.24229
4.0,38,440.675773
-2.0,39,441.093686
11.0,32,441.4214
-6.0,40,441.862993
2.0,30,442.21626
-1.0,42,442.706887
5.0,37,443.163208
10.0,33,443.565681
20.0,44,444.133981
-11.0,41,444.655143
10.0,47,445.268406
7.0,48,445.881169
-4.0,47,446.393151
15.0,40,446.855408
3.0,40,447.343815
-1.0,47,447.92537
10.0,42,448.458254
13.0,47,449.109278
10.0,38,449.606897
2.0,43,450.278031
9.0,38,450.709702
14.0,40,451.138493
-6.0,38,633.285594
12.0,37,633.787082
10.0,44,634.277039
21.0,40,634.730885
1.0,60,635.394107
13.0,43,635.836821
23.0,45,636.307498
0.0,43,636.754491
20.0,33,637.081423
7.0,37,637.451117
4.0,34,637.816718
-1.0,39,638.241141
12.0,32,638.568205
-8.0,49,639.058086
0.0,42,639.500752
10.0,40,639.895502
7.0,39,640.288425
0.0,40,640.728101
7.0,59,641.32916
0.0,41,641.74979
