#{"t_start": 1675347725.623905, "env_id": "pushing-turtle-v0"}
r,l,t
15.0,28,2.746872
-11.0,38,3.201802
1.0,41,3.669947
-16.0,48,4.237398
-16.0,48,4.726656
-4.0,44,5.181292
3.0,60,5.80914
-7.0,34,6.140766
7.0,52,6.640734
7.0,38,7.061799
10.0,39,7.450716
-2.0,42,7.856129
-2.0,46,8.365613
0.0,44,8.827609
-18.0,38,9.239475
-18.0,35,9.614241
-5.0,34,9.983172
2.0,43,10.430155
-3.0,37,10.819741
-11.0,49,11.339619
-6.0,32,11.665025
9.0,34,12.012681
1.0,58,12.612203
1.0,31,12.92605
-3.0,30,16.450393
1.0,38,16.836437
-15.0,39,17.22257
-17.0,40,17.617621
-6.0,36,17.98914
1.0,42,18.422105
4.0,43,18.873289
4.0,43,19.323983
17.0,43,19.79845
-19.0,43,20.282476
1.0,34,20.667784
5.0,38,21.07876
-4.0,46,21.559973
-6.0,36,21.921756
-6.0,34,22.262528
-3.0,45,22.749097
2.0,39,23.149561
-3.0,33,23.46949
6.0,37,23.852679
12.0,40,24.249341
-1.0,41,24.665674
0.0,35,25.016512
-6.0,48,25.504324
-4.0,28,25.77677
12.0,36,26.133621
3.0,53,29.955299
-2.0,39,208.147873
1.0,56,208.751265
-14.0,49,209.243321
-2.0,39,209.631502
3.0,62,210.270194
7.0,40,210.694386
12.0,44,211.156566
10.0,32,211.516674
-6.0,42,211.961329
7.0,41,212.402682
-6.0,34,212.774347
-11.0,48,213.314927
7.0,41,213.765331
0.0,34,214.116121
-5.0,42,214.55364
-8.0,55,215.132317
10.0,47,215.628402
2.0,33,215.966666
7.0,37,216.366975
4.0,47,216.901008
2.0,38,217.301984
10.0,33,217.652949
0.0,45,218.132569
7.0,36,221.932662
5.0,28,222.25708
0.0,38,222.659603
8.0,44,223.175645
19.0,46,223.688125
13.0,40,224.125511
2.0,39,224.604789
0.0,37,225.026508
-8.0,46,225.513124
-14.0,45,225.999382
1.0,44,226.480144
-5.0,47,226.992011
-7.0,38,227.410416
13.0,42,227.87196
0.0,55,228.459656
12.0,47,228.966704
-8.0,41,229.382274
-11.0,42,229.807926
12.0,45,230.295397
-4.0,62,230.954057
7.0,33,231.305486
-13.0,43,231.770838
6.0,42,232.207956
-11.0,43,235.992675
9.0,44,236.524149
2.0,41,423.559486
-3.0,38,424.087501
5.0,51,424.726737
12.0,37,425.189456
13.0,41,425.672682
3.0,40,426.151544
13.0,46,426.689256
-4.0,38,427.131585
-3.0,48,427.738111
-16.0,47,428.360359
4.0,33,428.763481
-5.0,44,429.270842
17.0,38,429.714359
10.0,45,430.228516
17.0,37,430.698757
-1.0,46,431.261513
-3.0,43,431.796586
10.0,43,432.304048
9.0,39,432.802893
16.0,32,433.203775
5.0,31,433.579061
-7.0,38,434.00615
3.0,48,437.817641
-12.0,43,438.398331
8.0,36,438.807998
7.0,43,439.349919
12.0,35,439.741298
0.0,31,440.080766
-4.0,33,440.443884
-5.0,31,440.799586
8.0,39,441.214947
2.0,37,441.591984
-6.0,33,441.961843
5.0,40,442.430926
0.0,36,442.852744
13.0,40,443.3332
7.0,30,443.709124
9.0,54,444.400897
0.0,39,444.900286
9.0,42,445.459107
12.0,36,445.913738
9.0,42,446.387655
5.0,42,446.868225
10.0,47,447.430425
5.0,31,447.792117
3.0,48,448.419263
8.0,33,448.854588
-8.0,38,449.394526
22.0,42,450.03994
0.0,39,450.534577
4.0,43,450.999163
22.0,40,451.477623
12.0,35,633.613073
-3.0,35,634.027699
-3.0,44,634.526958
